file,line,fiscal_year,ein,organization,our_amount,verdict,nearest_disclosure_amount,delta,belongs_to_ein,org_text_merged
data/fy23/schedule_c/fy23_appendix_b_local.csv,1131,2023,132612524,"Fund for the City of New York, Inc.",2500,unconfirmed,5000,-2500,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1132,2023,132612524,"Fund for the City of New York, Inc.",2500,unconfirmed,5000,-2500,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1161,2023,112502910,"Glendale Civilian Observation Patrol, Inc., The",9000,unconfirmed,10000,-1000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1183,2023,112382250,Greater Ridgewood Restoration Corporation,50000,unconfirmed,35000,15000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1300,2023,465145713,Howard Beach Lindenwood Civic Association,7000,unconfirmed,5000,2000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1350,2023,113463615,"Jericho Road, Inc.",10000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1406,2023,593791952,"Juniper Valley Park Conservancy, Inc.",9500,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1445,2023,454685421,Korean American Association of Queens New York,10000,unconfirmed,5000,5000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1487,2023,132600199,Legal Services NYC,45000,unconfirmed,40000,5000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1506,2023,200814999,"Life Camp, Inc.",5000,unconfirmed,15000,-10000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1543,2023,202924921,"Magic Box Productions, Inc.",5000,unconfirmed,20000,-15000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1578,2023,112534700,Margert Community Corporation,20000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1621,2023,133682472,"Midori Foundation, Inc.",25000,unconfirmed,20000,5000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1635,2023,880572264,Mindful Doing - PACT,10000,unconfirmed,25000,-15000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1641,2023,113561651,"Mixteca Organization, Inc.",70000,unconfirmed,50000,20000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1647,2023,474792318,Mosaic Covenant Church,20000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1654,2023,116102248,"Mealy Mount Ollie Baptist Church, Inc.",150000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1660,2023,134082027,"Mt. Sinai Center for Community Enrichment, Inc.",100000,unconfirmed,50000,50000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1688,2023,364799986,National Asian Pacific American Women's Forum,5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1700,2023,133475058,"Neighborhood Artists, Inc.",40000,unconfirmed,10000,30000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1708,2023,471169779,"Neighborhood Housing Services of Brooklyn CDC, Inc.",13000,unconfirmed,10000,3000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1713,2023,471267077,"Neighborhood Housing Services of Queens CDC, Inc.",8000,unconfirmed,5000,3000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1718,2023,863260336,"Nettwork, Inc. The",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1722,2023,201959562,"New Beginnings Outreach, Inc.",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1931,2023,133678499,"New York Harm Reduction Educators, Inc.",25000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1964,2023,132949483,"New York Road Runners, Inc.",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1979,2023,136167879,New Yorkers for Parks,10000,unconfirmed,7000,3000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,1984,2023,112697931,"NIA Community Services Network, Inc.",41500,unconfirmed,50000,-8500,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2097,2023,112285970,"Polish and Slavic Center, Inc.",5000,unconfirmed,10000,-5000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2103,2023,834601381,"Power of Hope NYC, Inc.",10000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2253,2023,131988190,Research Foundation of the City University of New York,9000,unconfirmed,10000,-1000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2259,2023,205857329,"Richmond County Youth Complex, Inc.",13500,unconfirmed,22500,-9000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2479,2023,112944783,Sunnyside District Management Association,17500,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2495,2023,113193180,"Theater 2020, Inc.",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2535,2023,131632530,"Union Settlement Association, Inc.",13000,unconfirmed,10000,3000,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2575,2023,823103233,"Veteran Advocacy Project, Inc.",9500,unconfirmed,10000,-500,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2577,2023,814582706,"Veterans Helping Veterans and Their Community, Inc.",20000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2615,2023,133234630,"Volunteers of Legal Service, Inc.",9500,unconfirmed,10000,-500,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2622,2023,134355067,"Waterfront Alliance, Inc.",7500,unconfirmed,8000,-500,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2625,2023,134355067,"Waterfront Alliance, Inc.",2500,unconfirmed,2000,500,,
data/fy23/schedule_c/fy23_appendix_b_local.csv,2708,2023,832005292,"Young Airmans Association, The",20000,unconfirmed,10000,10000,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,5,2023,272623043,5 Boros Basketball,5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,34,2023,471624385,"American Debate League, Inc.",5000,unconfirmed,4000,1000,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,41,2023,204507213,"Approaching Storm Marching Band, The",25000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,201,2023,264698161,"Churches United for Fair Housing, Inc.",5000,unconfirmed,1000,4000,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,226,2023,112880221,"Council For Unity, Inc.",7000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,248,2023,690210637,District 29Q Community Education Council,3000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,250,2023,300475160,"DIVAS for Social Justice, Inc.",10000,unconfirmed,20000,-10000,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,309,2023,260121694,Forum for African Immigrant Association,5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,369,2023,112518141,"Greater Ridgewood Youth Council, Inc., The",15000,unconfirmed,14582,418,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,474,2023,810606748,"Kwatny Foundation, Inc.",10000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,510,2023,273083348,Mevakshai Hashem,5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,581,2023,132949483,"New York Road Runners, Inc.",3500,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,582,2023,132949483,"New York Road Runners, Inc.",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,583,2023,132949483,"New York Road Runners, Inc.",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,599,2023,841622031,Ocean Bay Community Development Corporation,10000,unconfirmed,100000,-90000,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,605,2023,112934620,"Opportunities for a Better Tomorrow, Inc.",3500,unconfirmed,3000,500,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,637,2023,463853265,PTA PS 59 The Harbor View School,2500,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,658,2023,205857329,"Richmond County Youth Complex, Inc.",5000,unconfirmed,2500,2500,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,713,2023,800440647,Southern Community Development Corporation,10000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,742,2023,111875161,"Temple Sholom of Flatbush, Inc.",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,752,2023,132921483,"United Activities Unlimited, Inc.",17500,unconfirmed,10000,7500,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,758,2023,453569022,"United States Wallball Association, Inc.",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_appendix_c_youth.csv,777,2023,821638218,"Vocal Village, Inc.",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,30,2023,871111476,"Ossé Both Sides of the Violence, Inc.",5000,ein_absent,,,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,110,2023,690210637,District 29Q Community Education Council,5000,ein_absent,,,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,115,2023,133772614,East Harlem Neighborhood Based Alliance Corporation,5000,unconfirmed,20000,-15000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,126,2023,264245043,Ossé Feed Forward US LLC,10000,ein_absent,,,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,171,2023,113101774,Kehilat Sephardim of Ahavat Achim,1500,unconfirmed,2500,-1000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,267,2023,113450363,"River Fund New York, Inc.",1500,unconfirmed,25000,-23500,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,275,2023,133709095,"Sheltering Arms Children and Family Services, Inc.",5500,unconfirmed,5000,500,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,325,2023,455596564,Afro-Latino Association for Policy & Advocacy,5000,ein_absent,,,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,418,2023,823809384,"Not On My Watch, Inc.",30000,unconfirmed,50000,-20000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,430,2023,131988190,Research Foundation of the City University of New York,19375,unconfirmed,20000,-625,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,469,2023,264048050,"Chinese-American Family Alliance for Mental Health, Inc.",30000,ein_absent,,,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,499,2023,133893536,City University of New York,465000,unconfirmed,450000,15000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,537,2023,611652332,Pursuit Inc. (formally known as Coalition for Queens),372203,unconfirmed,417203,-45000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,538,2023,043252955,"Per Scholas, Inc.",237797,unconfirmed,282797,-45000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,585,2023,136400434,Mayor's Office of Criminal Justice,325000,neighbour_bleed,287000,38000,132612524,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,686,2023,814065685,"Learning & Educational Solutions, Inc.",100000,ein_absent,,,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,708,2023,132949483,"New York Road Runners, Inc.",250000,ein_absent,,,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,713,2023,131988190,Research Foundation of the City University of New York,267000,unconfirmed,267500,-500,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,870,2023,133678499,"New York Harm Reduction Educators, Inc.",35059,ein_absent,,,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,931,2023,132622748,"Mobilization for Justice, Inc.",3717,unconfirmed,4000,-283,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,932,2023,132622748,"Mobilization for Justice, Inc.",25270,unconfirmed,28987,-3717,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,957,2023,237169558,"West Harlem Group Assistance, Inc.",61000,unconfirmed,25000,36000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,961,2023,113580935,Chhaya Community Development Corporation,46250,unconfirmed,50000,-3750,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,963,2023,133893536,City University of New York,58250,unconfirmed,50000,8250,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,966,2023,132666211,"Cooper Square Community Development Committee, Inc.",48250,unconfirmed,28000,20250,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,968,2023,475082983,East Harlem-El Barrio Community Land Trust,98250,unconfirmed,133083,-34833,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,969,2023,200774906,"Hester Street Collaborative, Inc.",143250,unconfirmed,196500,-53250,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1067,2023,132605599,Legal Services Corporation A,80000,unconfirmed,75000,5000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1069,2023,135562265,Legal Aid Society,1680000,unconfirmed,2100000,-420000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1070,2023,132600199,Legal Services NYC,1680000,unconfirmed,2100000,-420000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1071,2023,133505428,"New York Legal Assistance Group, Inc.",680000,unconfirmed,850000,-170000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1072,2023,112453853,"Riseboro Community Partnership, Inc.",320000,unconfirmed,400000,-80000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1073,2023,136400434,Department of Social Services,1160000,unconfirmed,1129774,30226,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1085,2023,112268359,Southside United Housing Development Fund Corporation,260000,unconfirmed,150000,110000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1150,2023,132612524,"Fund for the City of New York, Inc.",126000,unconfirmed,150000,-24000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1213,2023,131632530,"Union Settlement Association, Inc.",80384,unconfirmed,50000,30384,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1226,2023,133678499,"New York Harm Reduction Educators, Inc.",75000,ein_absent,,,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1574,2023,824710754,"Little Haiti BK, Inc.",600000,unconfirmed,350000,250000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1798,2023,300280807,"Bella Abzug Leadership Institute, Inc.",100000,unconfirmed,107627,-7627,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1799,2023,133857387,"Brotherhood Sister Sol, Inc.",64375,unconfirmed,69285,-4910,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1800,2023,141719016,"Crenulated Company, Ltd. (dba New Settlement Apartments)",45000,unconfirmed,48432,-3432,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1801,2023,300836513,"Drama Club, Inc.",100000,unconfirmed,107627,-7627,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1802,2023,852810883,"Justice Innovation, Inc.",100000,unconfirmed,107627,-7627,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1803,2023,043697166,"Girls for Gender Equity, Inc.",109375,unconfirmed,139375,-30000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1804,2023,300728021,"Girls Who Code, Inc.",70000,unconfirmed,75339,-5339,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1806,2023,474548559,"Guyanese Girls Rock Foundation, Inc.",12000,unconfirmed,12915,-915,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1807,2023,133031828,Junior Achievement of New York,25000,unconfirmed,26907,-1907,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1808,2023,133609811,"Korean American Family Services Center, Inc. The",55000,unconfirmed,59195,-4195,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1809,2023,463732667,Latinas on the Verge of Excellence,29375,unconfirmed,30000,-625,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1810,2023,815365775,Ladies Who Hoop,10000,unconfirmed,10763,-763,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1811,2023,133272001,Non-Traditional Employment for Women,135000,unconfirmed,145296,-10296,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1812,2023,131782481,Notre Dame School of Manhattan,10000,unconfirmed,10763,-763,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1813,2023,113632924,Row New York,65000,unconfirmed,64000,1000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1814,2023,113633912,"Sadie Nash Leadership Project, Inc.",25000,unconfirmed,26907,-1907,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1815,2023,371833463,Urban Center,60000,unconfirmed,64576,-4576,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1816,2023,061517218,"Student Leadership Network, Inc.",49375,unconfirmed,53141,-3766,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1817,2023,680200138,Summer Search,100000,unconfirmed,107627,-7627,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1818,2023,020539734,Women for Afghan Women,25000,unconfirmed,26907,-1907,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1820,2023,111630919,"YWCA of Brooklyn, Inc., The",20000,unconfirmed,21525,-1525,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1841,2023,133626127,"Central Family Life Center, Inc., The",120000,ein_absent,,,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1842,2023,141719016,"Crenulated Company, Ltd., The d/b/a New Settlement Apartments",150000,unconfirmed,145000,5000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1844,2023,133268539,"HOPE Program, Inc., The",120000,unconfirmed,110000,10000,,
data/fy23/schedule_c/fy23_schedule_c_awards.csv,1846,2023,112375583,"Community House, Inc.",150000,unconfirmed,140000,10000,,
data/fy24/schedule_c/fy24_appendix_a_aging.csv,30,2024,132745303,"Bedford Park Multi-Service Center for Senior Citizens, Inc.",15000,unconfirmed,10000,5000,,
data/fy24/schedule_c/fy24_appendix_a_aging.csv,35,2024,113199040,Bergen Basin Community Development Corporation d/b/a Millennium Development,7000,unconfirmed,8501,-1501,,
data/fy24/schedule_c/fy24_appendix_a_aging.csv,54,2024,237072915,"Brooklyn Arts Council, Inc.",12000,unconfirmed,10000,2000,,
data/fy24/schedule_c/fy24_appendix_a_aging.csv,98,2024,113192295,"Community Bridge Home, Inc.",5000,ein_absent,,,,
data/fy24/schedule_c/fy24_appendix_a_aging.csv,144,2024,112300840,"Fort Greene Council, Inc.",15000,unconfirmed,16000,-1000,,
data/fy24/schedule_c/fy24_appendix_a_aging.csv,314,2024,132759045,"North East Bronx Senior Citizens Center, Inc.",15000,unconfirmed,25000,-10000,,
data/fy24/schedule_c/fy24_appendix_a_aging.csv,322,2024,111694947,Our Lady of Grace Roman Catholic Church,10000,unconfirmed,5000,5000,,
data/fy24/schedule_c/fy24_appendix_a_aging.csv,347,2024,112037770,"Queensborough Community College Auxiliary Enterprise Association, Inc.",5000,ein_absent,,,,
data/fy24/schedule_c/fy24_appendix_a_aging.csv,421,2024,111631813,St. Francis DeSales Golden Age Club,5000,ein_absent,,,,
data/fy24/schedule_c/fy24_appendix_a_aging.csv,426,2024,111672796,St. Virgilius Golden Age,5000,ein_absent,,,,
data/fy24/schedule_c/fy24_appendix_a_aging.csv,468,2024,132725423,Wildcat Service Corporation,5000,ein_absent,,,,
data/fy24/schedule_c/fy24_appendix_b_local.csv,52,2024,820806280,Alliance Of Bukharian Americans,10000,ein_absent,,,,
