Fund,Department,Control Officer,Department ID,Short Title,Link to Website,Department Description,Adopted 2015,Itemized 2015,Adopted 2016,Itemized 2016,Adopted 2017,Itemized 2017,Adopted 2018,Itemized 2018,Adopted 2019,Itemized 2019,Adopted 2020,Itemized 2020,Adopted 2021,Itemized 2021,Adopted 2022,Itemized 2022,Adopted 2023,Itemized 2023,Adopted 2024,Itemized 2024,Adopted 2025,Itemized 2025,Adopted 2026,Itemized 2026,Adopted 2027,Itemized 2027
Small Business Services and Workforce Development,Multiple Speaker's Initiative to Address Citywide Needs,Unspecified agency,724,Multiple Speaker's Initiative to Address Citywide Needs,,"“Multiple Speaker's Initiative to Address Citywide Needs” — a Small Business Services and Workforce Development discretionary initiative administered by Unspecified agency. FY2025 adopted: $64,277,500.",0,0,3392000,0,0,0,0,0,11928000,0,12816500,0,6769340,0,34647608,0,0,0,47822020,0,64277500,0,0,0,0,0
Small Business Services and Workforce Development,Neighborhood Development Grant Initiative,Multiple agencies,725,Neighborhood Development Grant Initiative,,"“Neighborhood Development Grant Initiative” — a Small Business Services and Workforce Development discretionary initiative administered by Multiple agencies. FY2027 adopted: $2,550,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040000,0,0,0,0,0,2550000,2360000,2550000,2335000
Small Business Services and Workforce Development,New Skills/New Jobs,SBS,726,New Skills/New Jobs,,"“New Skills/New Jobs” — a Small Business Services and Workforce Development discretionary initiative administered by SBS. FY2015 adopted: $598,000.",598000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Business Services and Workforce Development,Nontraditional Worker Organizing and Education,DCWP,727,Nontraditional Worker Organizing and Education,,"“Nontraditional Worker Organizing and Education” — a Small Business Services and Workforce Development discretionary initiative administered by DCWP. FY2027 adopted: $2,100,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100000,0
Small Business Services and Workforce Development,Pride at Work,SBS,728,Pride at Work,,"“Pride at Work” — a Small Business Services and Workforce Development discretionary initiative administered by SBS. FY2027 adopted: $501,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501000,390000,501000,501000
Small Business Services and Workforce Development,SCO Family of Services/Center for Family Life Worker Cooperatives,SBS,729,SCO Family of Services/Center for Family Life Worker Cooperatives,,"“SCO Family of Services/Center for Family Life Worker Cooperatives” — a Small Business Services and Workforce Development discretionary initiative administered by SBS. FY2015 adopted: $148,000.",148000,148000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Business Services and Workforce Development,Small Business and Job Development / Financial Literacy,SBS,730,Small Business and Job Development / Financial Literacy,,"“Small Business and Job Development / Financial Literacy” — a Small Business Services and Workforce Development discretionary initiative administered by SBS. FY2015 adopted: $600,000.",600000,600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Business Services and Workforce Development,Support for Immigrant and Women Workers,SBS,731,Support for Immigrant and Women Workers,,"“Support for Immigrant and Women Workers” — a Small Business Services and Workforce Development discretionary initiative administered by SBS. FY2027 adopted: $600,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,600000,600000,600000
Small Business Services and Workforce Development,Veterans Community Development,DYCD/DCLA/CUNY,732,Veterans Community Development,,"“Veterans Community Development” — a Small Business Services and Workforce Development discretionary initiative administered by DYCD/DCLA/CUNY. FY2018 adopted: $515,000.",0,0,0,0,350000,0,515000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Business Services and Workforce Development,Worker Cooperative Business Development Initiative,Multiple agencies,733,Worker Cooperative Business Development Initiative,,"“Worker Cooperative Business Development Initiative” — a Small Business Services and Workforce Development discretionary initiative administered by Multiple agencies. FY2027 adopted: $3,608,209.",1200000,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3768208,3255919,0,0,0,0,3768208,3255919,3608209,3608209
Small Business Services and Workforce Development,Workforce Development - Queens Tech Education,SBS,734,Workforce Development - Queens Tech Education,,"“Workforce Development - Queens Tech Education” — a Small Business Services and Workforce Development discretionary initiative administered by SBS. FY2015 adopted: $65,000.",65000,65000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Small Business Services and Workforce Development,hackNY,SBS,735,hackNY,,"“hackNY” — a Small Business Services and Workforce Development discretionary initiative administered by SBS. FY2015 adopted: $100,000.",100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,Afterschool Enrichment Initiative,DYCD,736,Afterschool Enrichment Initiative,,"“Afterschool Enrichment Initiative” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2018 adopted: $5,725,000.",0,0,0,0,5425000,0,5725000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,Anti- Violence Youth Programs,DYCD,737,Anti- Violence Youth Programs,,"“Anti- Violence Youth Programs” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2017 adopted: $250,000.",0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,Big Brothers Big Sisters of New York City,DYCD,738,Big Brothers Big Sisters of New York City,,"“Big Brothers Big Sisters of New York City” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2018 adopted: $1,200,000.",0,0,0,0,1200000,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,COMPASS,DYCD,739,COMPASS,,"“COMPASS” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2018 adopted: $1,813,600.",0,0,0,0,8000000,0,1813600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,Civic Education in New York City Schools,DYCD,740,Civic Education in New York City Schools,,"“Civic Education in New York City Schools” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2018 adopted: $500,000.",0,0,0,0,500000,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,Homeless Prevention Services for Veterans,DSS/HRA,741,Homeless Prevention Services for Veterans,,"“Homeless Prevention Services for Veterans” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DSS/HRA. FY2025 adopted: $340,000.",0,0,150000,0,0,0,0,0,300000,0,300000,300000,285000,285000,300000,0,0,0,340000,340000,340000,340000,0,0,0,0
Speaker's Initiative to Address Citywide Needs,Job Placement for Veterans,SBS,742,Job Placement for Veterans,,"“Job Placement for Veterans” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by SBS. FY2025 adopted: $200,000.",0,0,150000,0,0,0,0,0,200000,0,200000,0,190000,0,200000,0,0,0,200000,200000,200000,200000,0,0,0,0
Speaker's Initiative to Address Citywide Needs,Legal Services for Veterans,DSS/HRA,743,Legal Services for Veterans,,"“Legal Services for Veterans” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DSS/HRA. FY2025 adopted: $600,000.",0,0,350000,0,0,0,0,0,450000,0,600000,0,570000,0,600000,0,0,0,600000,0,600000,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,Mental Health Services for Veterans,DHMH,744,Mental Health Services for Veterans,,"“Mental Health Services for Veterans” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DHMH. FY2025 adopted: $420,000.",0,0,190000,0,0,0,0,0,420000,0,500000,0,475000,0,500000,0,0,0,420000,0,420000,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,Multiple Speaker's Initiative to Address Citywide Needs,Unspecified agency,745,Multiple Speaker's Initiative to Address Citywide Needs,,"“Multiple Speaker's Initiative to Address Citywide Needs” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by Unspecified agency. FY2027 adopted: $86,522,049.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41612809,0,0,0,0,0,96080500,0,86522049,0
Speaker's Initiative to Address Citywide Needs,Sports Training and Rolemodels for Success Initiative (STARS),DYCD,746,Sports Training and Rolemodels for Success Initiative (STARS),,"“Sports Training and Rolemodels for Success Initiative (STARS)” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2018 adopted: $1,200,000.",0,0,0,0,1200000,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,Student Voter Registration Day,DYCD,747,Student Voter Registration Day,,"“Student Voter Registration Day” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2017 adopted: $400,000.",0,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,Veteran Resource Centers,DVS,748,Veteran Resource Centers,,"“Veteran Resource Centers” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DVS. FY2025 adopted: $540,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540000,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,Veterans Community Development,Multiple agencies,749,Veterans Community Development,,"“Veterans Community Development” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by Multiple agencies. FY2025 adopted: $1,270,000.",0,0,100000,0,0,0,0,0,970000,0,1270000,0,1206500,0,1270000,0,0,0,1270000,0,1270000,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,"Year-Round Employment Program (Work, Learn, Grow)",DYCD,750,"Year-Round Employment Program (Work, Learn, Grow)",,"“Year-Round Employment Program (Work, Learn, Grow)” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2018 adopted: $8,000,000.",0,0,0,0,11000000,0,8000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Speaker's Initiative to Address Citywide Needs,YouthBuild Project Initiative,DYCD,751,YouthBuild Project Initiative,,"“YouthBuild Project Initiative” — a Speaker's Initiative to Address Citywide Needs discretionary initiative administered by DYCD. FY2018 adopted: $2,100,000.",0,0,0,0,2100000,0,2100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TAX COMMISSION,City Council Tax Reform Commission,Unspecified agency,752,City Council Tax Reform Commission,,"“City Council Tax Reform Commission” — a TAX COMMISSION discretionary initiative administered by Unspecified agency. FY2015 adopted: $424,000.",424000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,ACS Youth Health Initiative,ACS,753,ACS Youth Health Initiative,,"“ACS Youth Health Initiative” — a Veteran Services discretionary initiative administered by ACS. FY2018 adopted: $500,000.",0,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,Adult Literacy Initiative,DYCD,754,Adult Literacy Initiative,,"“Adult Literacy Initiative” — a Veteran Services discretionary initiative administered by DYCD. FY2016 adopted: $1,380,000.",0,0,1380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,Big Brothers Big Sisters of New York City,DYCD,755,Big Brothers Big Sisters of New York City,,"“Big Brothers Big Sisters of New York City” — a Veteran Services discretionary initiative administered by DYCD. FY2016 adopted: $850,000.",0,0,850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,COMPASS Slot Restoration,DYCD,756,COMPASS Slot Restoration,,"“COMPASS Slot Restoration” — a Veteran Services discretionary initiative administered by DYCD. FY2016 adopted: $9,886,800.",0,0,9886800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,Communities of Color Nonprofit Stabilization Fund,DYCD,757,Communities of Color Nonprofit Stabilization Fund,,"“Communities of Color Nonprofit Stabilization Fund” — a Veteran Services discretionary initiative administered by DYCD. FY2016 adopted: $2,500,000.",0,0,2500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,Contraceptive Fund,DOHMH,758,Contraceptive Fund,,"“Contraceptive Fund” — a Veteran Services discretionary initiative administered by DOHMH. FY2017 adopted: $400,000.",0,0,0,0,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,Dedicated Contraceptive Fund,DHMH,759,Dedicated Contraceptive Fund,,"“Dedicated Contraceptive Fund” — a Veteran Services discretionary initiative administered by DHMH. FY2025 adopted: $973,126.",0,0,0,0,0,0,400000,0,417500,0,781000,718000,702900,702900,781000,0,0,0,973126,973126,973126,973126,0,0,0,0
Veteran Services,Digital Inclusion and Literacy Initiative,DYCD,760,Digital Inclusion and Literacy Initiative,,"“Digital Inclusion and Literacy Initiative” — a Veteran Services discretionary initiative administered by DYCD. FY2016 adopted: $1,020,000.",0,0,1020000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,District Attorneys Warrant Reduction Events,Unspecified agency,761,District Attorneys Warrant Reduction Events,,"“District Attorneys Warrant Reduction Events” — a Veteran Services discretionary initiative administered by Unspecified agency. FY2017 adopted: $175,000.",0,0,0,0,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,Foster Youth Transitional Care,HRA,762,Foster Youth Transitional Care,,"“Foster Youth Transitional Care” — a Veteran Services discretionary initiative administered by HRA. FY2017 adopted: $500,000.",0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,Gender Equity Liaisons,Multiple agencies,763,Gender Equity Liaisons,,"“Gender Equity Liaisons” — a Veteran Services discretionary initiative administered by Multiple agencies. FY2017 adopted: $500,000.",0,0,0,0,500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,H+H Expand Transgender Healthcare Training,Unspecified agency,764,H+H Expand Transgender Healthcare Training,,"“H+H Expand Transgender Healthcare Training” — a Veteran Services discretionary initiative administered by Unspecified agency. FY2018 adopted: $150,000.",0,0,0,0,0,0,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,H+H Transgender Specific Healthcare Training,Unspecified agency,765,H+H Transgender Specific Healthcare Training,,"“H+H Transgender Specific Healthcare Training” — a Veteran Services discretionary initiative administered by Unspecified agency. FY2017 adopted: $250,000.",0,0,0,0,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,HRA Teen RAPP,DSS/HRA,766,HRA Teen RAPP,,"“HRA Teen RAPP” — a Veteran Services discretionary initiative administered by DSS/HRA. FY2025 adopted: $250,000.",0,0,0,0,0,0,0,0,250000,0,0,0,0,0,0,0,0,0,250000,250000,250000,250000,0,0,0,0
Veteran Services,HRA Teen RAPP Enhancement,HRA,767,HRA Teen RAPP Enhancement,,"“HRA Teen RAPP Enhancement” — a Veteran Services discretionary initiative administered by HRA. FY2022 adopted: $250,000.",0,0,0,0,0,0,250000,0,0,0,250000,0,225000,0,250000,0,0,0,0,0,0,0,0,0,0,0
Veteran Services,Homeless Prevention Services for Veterans,DSS/HRA,768,Homeless Prevention Services for Veterans,,"“Homeless Prevention Services for Veterans” — a Veteran Services discretionary initiative administered by DSS/HRA. FY2027 adopted: $340,000.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300000,0,0,0,0,0,340000,0,340000,340000
Veteran Services,Initiative for Immigrant Survivors of Domestic Violence,DYCD,769,Initiative for Immigrant Survivors of Domestic Violence,,"“Initiative for Immigrant Survivors of Domestic Violence” — a Veteran Services discretionary initiative administered by DYCD. FY2025 adopted: $530,000.",0,0,0,0,250000,0,250000,0,350000,0,530000,0,477000,112500,530000,0,0,0,530000,0,530000,0,0,0,0,0
Veteran Services,Job Placement for Veterans,SBS,770,Job Placement for Veterans,,"“Job Placement for Veterans” — a Veteran Services discretionary initiative administered by SBS. FY2027 adopted: $200,000.",100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,0,0,200000,0,200000,200000
Veteran Services,Legal Services for Veterans,DSS/HRA,771,Legal Services for Veterans,,"“Legal Services for Veterans” — a Veteran Services discretionary initiative administered by DSS/HRA. FY2027 adopted: $600,000.",100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600000,0,0,0,0,0,600000,0,600000,600000
Veteran Services,Mental Health Services for Veterans,DHMH,772,Mental Health Services for Veterans,,"“Mental Health Services for Veterans” — a Veteran Services discretionary initiative administered by DHMH. FY2027 adopted: $420,000.",100000,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,400000,0,0,0,0,420000,420000,420000,385000
