member,organization,program,ein,amount,purpose
Gibson,"South Bronx United, Inc.",Youth Programs - Council District 16,264064041,5000,"Funding to support youth activities and programming in Council District 16, including financial literacy education, health fairs, college fair, sports programs, and summer camp."
Barron,Southern Community Development Corporation,After School Programming - Council District 42,800440647,5000,Funding to support operating expense costs for community youth after school programming.
Brooks-Powers,"Springfield Rifles & Riflettes Youth Sports, Inc.",,237269660,7000,"Funding to support youth football & cheerleading teams, including uniforms, league and referee fees, training books, equipment and insurance costs."
Miller,"Springfield Rifles & Riflettes Youth Sports, Inc.",,237269660,5000,"Funding to support costs associated with uniforms, League and Referee Fees, Travel, Training Books, Equipment, & Insurance."
D. Diaz,St Peters Evangelical Lutheran Church in the Borough of Brooklyn City of New York,,111797192,15000,"Funding will be used to support after school programming, community services, and family night."
Treyger,St. Athanasius Golden Age Club,Athletic Programs,111639837,25000,Funds will be used to defray the operating cost of youth athletic programs including but not limited to field maintenance and the purchase of equipment and uniforms.
Reynoso,St. Nick's Alliance Corporation,Connect for Success,510192170,10000,"To support “Connect for Success,"" an attendance intervention program offered in partnership with The High School for Enterprise, Business and Technology (EBT), Brooklyn. Services include: attendance monitoring; counseling; documentation and outreach."
Holden,St. Stanislaus Catholic Church,,111981305,9000,"Funds to be used to support operating expenses including space rental, uniforms and equipment for sports programming. Page 198 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Levin,"St. Vincent's Services, Inc.",,111631823,3500,To support services guiding foster youth towards permanency and sustainable living.
Brannan,"St. Vincent's Services, Inc.",Compass Program @ Public School 102K & McKinley Junior High School Beacon Program,111631823,6000,"Funding to support the creation of a multi-sensory learning environment, the Compass Program at P.S. 102K & the McKinley Beacon program."
Kallos,"Stanley M. Isaacs Neighborhood Center, Inc.",Learning Academy & Youth Employment Services,132572034,25000,"To support The Learning Academy and the Youth Employment and Education Services (YES), publicly noticed through Council District 5 monthly newsletter and website."
Borelli,Staten Island Children's Museum,Public Schools Art Residency - Council District 51,237379930,10000,Funding will support arts residency program at 2 schools in Council District 51.
Matteo,"Staten Island Ice Hockey Association, Inc.",,132939069,6000,Funds will be used to provide free ice skating and hockey instructions to Staten Island Youth.
Matteo,"Staten Island Saints Fastpitch Softball Club, Inc.",,272525251,5000,"Funds will be used for utilities, uniforms and equipment."
Matteo,"Staten Island Sports Hall of Fame, Inc.",,133833390,8000,"Funding to support various services including general operating cost, rent, sports programs, museum/educational programs, and history/preservation of sports."
Matteo,"Staten Island United Federation Baseball League, Inc.",,200007086,5000,Funds will be used for uniforms and equipment.
Borelli,"Staten Island Youth Soccer League, Inc.",Youth Soccer,320048308,7500,Funding will support for youth soccer operations.
Levin,"STREB, Inc.",Teen & Tween Action Clubs,133268549,7000,To support the Teen Action Club and the Tween Action Club.
Riley,"Street Soccer USA, Inc.",,264694946,5000,Funds to be used to support youth soccer programming.
Rosenthal,"Strycker's Bay Neighborhood Council, Inc.",Commons Afterschool Program,131943516,5000,Funds support afterschool programming at The Commons.
Ampry-Samuel,"Studio in a School Association, Inc.",Public School 398K,133003112,5000,Funds will support costs associated with Visual Arts Education Residency at Public School 398K Programming.
Ampry-Samuel,"Studio in a School Association, Inc.",Shirley Chisholm Early Education Center,133003112,5000,Funds will support cost associated with A Studio in Your Classroom at the Shirley Chisholm Family of Services Early Childhood Center (SCO).
Van Bramer,"Sunnyside Community Services, Inc.",Cornerstone Community Center - Woodside Houses,510189327,40000,"To support the Cornerstone Community Center at Woodside Houses, pre-kindergarten program, and after-school program for students."
Dromm,"Swim Strong Foundation, Inc.",,371526132,7750,"To support operating and other expenses for the swimming and water safety educational programming of children, youth, individual, and families both in water and online."
Grodenchik,"Swim Strong Foundation, Inc.",,371526132,6000,Funding to support provision of free swimming instruction and water safety programming in person and online.
Ulrich,"Swim Strong Foundation, Inc.",,371526132,5000,Funds will be used to support free swimming lessons for young students.
Vallone,"Swim Strong Foundation, Inc.",Know Before You Go - Water Safety Programming,371526132,5000,Funding will support expenses related to running the swim and water safety programs.
Levin,"TADA! Theatre and Dance Alliance, Inc.",,133311294,3500,To support musical theater programming that is accessible to children and families from all walks of life.
Powers,"TADA! Theatre and Dance Alliance, Inc.",,133311294,5000,Funding will support programming at TADA! for Council District 4 constituents. Page 199 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Koo,"Taiwan Center, Inc.",Isadora Rhythmic and Dance Academy,112857501,6000,"Funds will be used for operational, administrative and programmatic costs for the Taiwan Center Rhythmic and Dance Academy."
Ampry-Samuel,"Tallom Foundation, Inc.",Becoming The Best Me,475194522,5000,"Funding will support the ""Becoming the Best of Me"" mentoring program."
Gibson,"Team First, Inc.",Tech and Educational Programming - Council District 16,275273049,5000,Funding will go towards Bridging the Educational and Technological Divide within Council District 16.
Levin,"Tech Kids Unlimited, Inc.",,462451747,5000,To provide funding support for out-of-school STEAM programming for children with autism to learn coding and computer skills.
Maisel,"Temple Sholom of Flatbush, Inc.",Youth Program,111875161,5000,To support programming for the community. Funds will be used to purchase supplies and equipment in order to provide activities.
Gjonaj,Throgs Neck Little League,,521287397,10000,"Funds will be used to provide the proper equipment, uniforms, umpire fees, move batting cage, steel tables and more."
Levin,"Town Square, Inc.",,562489014,8000,To support programming that provides informational resources for parents and schools; environmental programs that support sustainable living; and community building events.
Rodriguez,Trident Swim Foundation,,260640050,5000,Funds will be used to support operating costs of the Swimmer Scholar programs at George Washington Educational Campus in Northern Manhattan.
Rose,Truck's Roundball Classic,,611676852,5000,"Funds will be utilized to help cover the administrative, operational and staffing costs associated with operating competitive basketball team for youth 8 to 18."
Chin,"Two Bridges Neighborhood Council, Inc.",,136222626,10000,To support free youth athletic and SAT programs for Two Bridges youth.
Reynoso,"Ujima Community Working Together, Inc.",,300708882,10000,Funds will be used to support youth programming in Council District 34. CD48 Union of Orthodox Jewish Congregations of America - NCSY Drop in Center
,Funds will be used to support youth programming in Council District 34. CD48 Union of Orthodox Jewish Congregations of America,NCSY Drop in Center,135623717,10000,"Funding to support NCSY Drop in Center providing cultural, educational and recreational activities to students attending programs, including leadership and skill building."
Holden,"Unique People Services, Inc.",,133636555,5000,"Funds to be used to support physical, occupational and speech therapy programs for youth in Queens."
Miller,"United Black Men of Queens Foundation, Inc.",,112623993,20000,
The,funds will support the mentoring program and operating costs. Yeger United Chinese Association of Brooklyn,Youth Development Program,371469112,10000,"Funds will be used to support a Youth Development program. The program includes a Youth Basketball Clinic and weekend classes of: karate, Chinese, SAT, Lion Dance and Painting."
Treyger,United Chinese Association of Brooklyn,Youth Leadership Development,371469112,30000,"Funds will be used to support a Youth Leadership Development program which includes classes of Chinese, SAT, Civic Engagement, basketball clinic, painting, lion dance and karate."
Brannan,"United Military Veterans of Kings County, Inc.",,453759477,7500,Funding will be used to help defray the cost of high school bands that participate in the Memorial Day parade.
Matteo,"United States Wallball Association, Inc.",,453569022,5000,Funds will be used for staffing and general operating expenses as it relates to organizing free Summer public handball and basketball tournaments/clinics at Gen. Douglas MacArthur Park located in Council District 50. Page 200 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Gibson,"United States Wallball Association, Inc.",Wallball Program - Council District 16,453569022,5000,Funding to support after school sports programming and public youth handball tournaments in Council District 16.
Rose,"United States Wallball Association, Inc.",Youth Wallball Events,453569022,5000,"Funding will be utilized for equipment, staffing and general operating expenses related to organizing handball and basketball clinics and competitions specifically in economically-disadvantaged neighborhoods."
Rose,"Unity Games, Inc.",2022 Unity Games,202104637,5000,"Funds to support workshops on anti-bullying, cyber-security, race-relations, anti-drug and anti-opioid workshops, and general health and wellness."
Rivera,"University Settlement Society of New York, Inc.",Beacon Soccer Program,135562374,10000,Funds will support the Beacon Soccer Program.
Salamanca,"Urban Health Plan, Inc.",Club TIA,237360305,10000,"Funding to support Club TIA for youth events, activities and programming."
Salamanca,"Urban Health Plan, Inc.",Community Events - Council District 17,237360305,5000,"Funding to support community events including Annual Family Day, Back to School Event, and Health Fair."
Salamanca,"Urban Health Plan, Inc.",Improving Child Literacy program,237360305,5000,Funding to support the purchase of children’s books for pediatric department patients.
Ayala,"Urban Youth Alliance International, Inc.",,132969182,5000,To provide funding to supplement supportive services for justice-involved youth.
Levine,USA-Mali Charitable Association of New York,,261805327,5000,To fund arts and cultural programs in Council District 7.
Rose,"UYFL Foundation, Inc.",Youth Mental Health & Obesity Program,460605113,5000,"Funding will support administrative, staffing and operational costs associated with the organization's health awareness, anti-bullying, and mentor programs and workshops."
Rodriguez,"Van Cortlandt Titans Youth Football Program, Inc.",,320420611,10000,"To cover programming expenses of youth football programs in Council District 10. CD22 Variety Boys and Girls Club of Queens, Inc. - After School Programs"
,"To cover programming expenses of youth football programs in Council District 10. CD22 Variety Boys and Girls Club of Queens, Inc.",After School Programs,116014770,11500,"Funding will be used to support out of school activities for children at the Variety Boys and Girls club. CD22 Variety Boys and Girls Club of Queens, Inc. - Out of School Programs"
,"Funding will be used to support out of school activities for children at the Variety Boys and Girls club. CD22 Variety Boys and Girls Club of Queens, Inc.",Out of School Programs,116014770,19500,"Funds will be used to support out-of-school activities such as homework help, performing arts instruction, and physical education."
Barron,"Victory Music and Dance Company, Inc.",Council District 42,472167056,60000,Funding for community development and youth programming.
Rivera,"Vision Urbana, Inc.",,133848575,5000,Funds will support Vision Urbana's youth mentoring program.
Gjonaj,VISIONS/Services for the Blind and Visually Impaired,Youth Programming - Council District 13,131624210,5000,Funding to support programming/services for blind youth with a focus in Council District 13.
Cornegy,VISIONS/Services for the Blind and Visually Impaired,Youth Services,131624210,5000,Funding to Support Youth Services Department works with blind youth up to age 22 to teach daily living and mobility skills along with pre-vocational and work readiness training.
Barron,"Vocal Village, Inc.",Council District 42,821638218,5000,Funding to support operating expense costs for arts programming in Council District 42.
Matteo,Wagner College,,135604699,5000,Funds will be used to help support the Holocaust Center's youth programming.
Riley,Wake-Eden Community Baptist Church,Pupil Enrichment Program (PEP),133080758,10000,Funds will be used to support the Pupil Enrichment Program (PEP) Page 201 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Rodriguez,Washington Heights Jaybie's Sports Academy,,550844926,10000,To cover expenses related to the Anti-Gun Violence - Youth programs in Council District 10.
Rodriguez,"Washington Heights Tennis Association, Inc.",,133950591,10000,To help cover expenses of Washington Heights Tennis Association Junior program.
Rivera,"Waterfront Alliance, Inc.",,134355067,5000,Funds will support Waterfront Alliance's programs and operations.
Vallone,"Waterfront Alliance, Inc.",Community Waterfront Education & Recreational Programming - Council District 19,134355067,5000,Funding will support waterfront education and recreation programs in Council District 19.
Kallos,"Waterfront Alliance, Inc.",Open Waters Initiative,134355067,5000,"To support the Open Waters Initiative for citywide advocacy, planning, and public programming partnership in community groups to inform design of new publicly accessible vessel access in City Council District 5."
Rosenthal,"Wellness in the Schools, Inc.",Public School 452M & Public School 75M,251919494,14000,Funding supports programming at Public School 452M and Public School 75M and supplements costs at Council District 6 schools.
Levine,Wendy Hilliard Foundation,Community Gymnastics Program,133879321,5000,Funding to support the Wendy Hilliard girls gymnastic team and virtual programming.
Miller,"Wesley Parrott Youth Programs, Inc.",,112872641,5000,"Funds will be used to operate a mentoring program, college awareness, youth leadership, social, educational, health awareness and life skills program."
Matteo,West Shore Little League,,133425081,3000,Funding to support general operational expenses including utilities.
Rose,West Shore Little League,Baseball & Softball Program,133425081,5000,"Funds will be utilized to help cover the administrative, operational and staffing costs associated with running the little league, including uniforms, utilities, and baseball and softball equipment."
Ampry-Samuel,"What About The Children, Inc.",,300093930,5000,"Funds will be used to support events, workshop and programming."
Holden,Wildcat Service Corporation,,132725423,17000,Funds used to work with youths in cleaning and graffiti removal projects.
Riley,Wiz Kids Books B4 Basketball,,462968939,15000,Funds to be used to operate the Wiz Kids Youth Leadership & Recreational Program.
Grodenchik,Women for Afghan Women,,020539734,4000,"Funds will be used to defray the cost of operating expenses to provide development, education and empowerment programs."
Koo,Women for Afghan Women,Youth Program,020539734,5000,"Funds will be used to support youth programming at the New York Community Center. CD22 Woodside on the Move, Inc. - Afterschool Program @ Public School 151Q"
,"Funds will be used to support youth programming at the New York Community Center. CD22 Woodside on the Move, Inc.",Afterschool Program @ Public School 151Q,112435565,5000,Funds will be used to defray the cost of homework help programs for students of P.S. 151Q.
Ayala,"Woodycrest Center for Human Development, Inc.",,133184179,15000,"To provide youth aged 13 through 20 with job readiness skills, youth Leadership Training Workshops."
Gibson,"Woodycrest Center for Human Development, Inc.",Out-of- School Time Program - Public School 126X,133184179,25000,
The,"funds will be used to expand services within Woodycrest Center for Human Dev.(WCHD) Out-of-School Time (OST )Program located at P.S.126. Ulrich Works Little League, Inc.",,112949074,5000,Funds will be used to purchase equipment and uniforms.
Brannan,Yemeni American Merchants Association,,823539502,5500,Funds will provide college and career readiness for the youth to help them in their job search and employment goals.
Maisel,Yeshiva Ohr Yisrael,Children's Library,113618826,5000,"Funding to provide resources including books, materials, and supplies for children's library which is open to the public. Page 202 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Levin,"Yeshivath Kehilath Yakov, Inc.",,116003354,5000,To provide remedial education and recreational activities for children.
Cornegy,"Young Airmans Association, The",Ground School Lessons,832005292,5000,To provide funding for Ground School Lessons to youths in Council District 36.
Ampry-Samuel,"Young Airmans Association, The",United Youth Aviators Academy & Summer Camp,832005292,10000,Funds will be used to support the United Youth Aviators Aviation Summer Camp and United Youth Aviators Academy.
Louis,"Young Airmans Association, The",United Youth Aviators Summer Camp,832005292,3000,"Funds will support the United Youth Aviators Summer Camp. CD22 Young Audiences New York, Inc. - Women in Need Shelter Programming"
,"Funds will support the United Youth Aviators Summer Camp. CD22 Young Audiences New York, Inc.",Women in Need Shelter Programming,131997754,5000,Funds will be used to provide an arts program at the Women in Need homeless shelter located in the Westway Motor Inn in Council District 22.
Menchaca,"Young Dancers in Repertory, Inc.",,112799128,5000,"Funds will be used to support artist fees, program costs and the promotion of ongoing arts programs."
Gennaro,Young Israel of Jamaica Estates,,112518593,10000,"Funding to support children, teens and collegiate with social, recreational and educational programs. Lectures classes will also be provided to the community."
Matteo,Young Israel of Staten Island,,132618386,8000,Funds will be used to support recreational and sports activities.
Kallos,Young Men's and Young Women's Hebrew Association,,131624229,10000,"Funds will support 92Y’s Humanities and Arts education programming for New York City public schools, including the virtual Young Leaders Series, and the Teen Producers program."
Powers,Young Men's and Young Women's Hebrew Association,,131624229,10000,Funding will support free educational and community outreach programs.
Rodriguez,Young Men's and Young Women's Hebrew Association,,131624229,5000,Funding to support 92Y School initiatives in Council District 10.
Chin,Young Men's Christian Association of Greater New York,,131624228,5000,"Funding to support Summer Day Camp that provides play program, swim lessons, and arts and craft lessons at Chinatown YMCA."
Grodenchik,Young Men's Christian Association of Greater New York,,131624228,10000,Funding to support youth sports programming and services in Council District 23.
Miller,Young Men's Christian Association of Greater New York,,131624228,6000,"Funding to support the Teen Center and activities such as youth sports, tournaments, leadership training, social events, health and wellness activities, peer support, social games, special events and team building."
Perkins,Young Men's Christian Association of Greater New York,,131624228,10000,To provide and support youth programming for school age children.
Powers,Young Men's Christian Association of Greater New York,,131624228,5000,"Funding will be used to provide and support youth programming for school age children, middle schoolers and high schoolers. Programming will be offered remote, in- person, or a hybrid of remote and in-person. The program experience will have, but not limit"
Rosenthal,Young Men's Christian Association of Greater New York,Afterschool Folk Arts @ Public School 191M,131624228,5000,Funds support Afterschool Folk Arts at Public School 191M.
Diaz,Young Men's Christian Association of Greater New York,Bronx YMCA - Summer Day Camp,131624228,10000,To provide general support for the Bronx YMCA Summer Day Camp.
Gjonaj,Young Men's Christian Association of Greater New York,Castle Hill YMCA - Y After School,131624228,5000,Funding to support costs associated with the YMCA After-School program in Council District 13.
Treyger,Young Men's Christian Association of Greater New York,Coney Island YMCA,131624228,20000,"Funds will be used to offset the cost of teen and youth programs, including programs for children with special needs, at the Coney Island YMCA. Page 203 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Borelli,Young Men's Christian Association of Greater New York,Counseling & Programming,131624228,10000,Funding will support counseling and other programming & services.
Levin,Young Men's Christian Association of Greater New York,Dodge YMCA,131624228,4000,To support teen programming at the Dodge YMCA center.
Louis,Young Men's Christian Association of Greater New York,Flatbush YMCA - Council District 45,131624228,8000,Funs will support Flatbush YMCA Youth Programming.
Levin,Young Men's Christian Association of Greater New York,Greenpoint YMCA,131624228,4000,To support teen programming at the Greenpoint YMCA center.
Adams,Young Men's Christian Association of Greater New York,Jamaica YMCA - After School Program,131624228,9000,Funds will support afterschool youth programming at the Jamaica YMCA.
Matteo,Young Men's Christian Association of Greater New York,Little Steps,131624228,10000,Funds will be used to support Little Steps at the YMCA Counseling Service.
Van Bramer,Young Men's Christian Association of Greater New York,Long Island City YMCA,131624228,35500,Funding to support youth programming and activities at the YMCA Long Island City.
Brooks-Powers,Young Men's Christian Association of Greater New York,Public School 183Q Dr. Richard R. Green (27Q183),131624228,5000,Funding to support Swim safety education for students at P.S. 183Q.
Kallos,Young Men's Christian Association of Greater New York,Rowe Scholars @ Julia Richman Educational Complex,131624228,5000,"To partner with schools in the Julia Richman Educational Complex (JREC) to deliver Rowe Scholars, a college access and career development program that focuses on the academic, social, emotional, and professional growth of each of its members."
Koo,Young Men's Christian Association of Greater New York,Teen Journalism Program,131624228,23500,To fund the Flushing YMCA's Teen Journalism Program.
Gjonaj,"Young People's Chorus of New York City, Inc.",,113372980,10000,Funding to support chorus programming and activities in Council District 13.
Johnson,"Young People's Chorus of New York City, Inc.",,113372980,5000,Funding to support music programming and education in Council District 3.
Kallos,"Young People's Chorus of New York City, Inc.",Council District 5,113372980,5000,"Funding to support operating expenses including staff for the core after-school component of YPC’s Choral Literacy and Performance Program, as well as in YPC’s Satellite Schools Program in City Council District 5 public schools."
Ampry-Samuel,Young Women's Christian Association of the City of New York,,131624230,5000,Funds will be used to support programming at YW-NYC.
Treyger,Young Women's Christian Association of the City of New York,"After School - Public School 329K, 188K & 90K",131624230,5000,"Funds will be used to support OST programs in P.S. 329K: The Surfside School, P.S. 188K: Michael E. Berdy School and P.S. 90K: Edna Cohen School."
Ayala,"Youth Action Programs and Homes, Inc.",YouthBuild Program,133203701,10000,Funds will be used to support operations and staff salaries needed for YouthBuild program.
Diaz,"Youth Ministries for Peace and Justice, Inc.",After School & Summer Programs,134006535,25000,To provide after-school and summer programs for youth and other YMPJ services.
Diaz,"Youth Ministries for Peace and Justice, Inc.",Rosedale Youth Classic Basketball Tournament,134006535,10000,This funding will be to support costs associated with the Rosedale Youth Classic Basketball Tournament.
Brooks-Powers,Youth Saving Society Foundation,,844208316,5000,"Series of workshops to teach financial literacy, leadership, problem solving skill within schools in Council District 31 via a mock school based bank. Page 204 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds"
Borelli,"Zimmer Club Youth Conservation Program of Staten Island, Inc.",Youth Conservation Program,352262561,5000,Funding will support youth conservation program.
Miller,"ZMI Foundation, Inc.",,455537211,8500,"Funding will support After School and Summer Camp programs including homework assistance, educational enrichment, and Martial Arts. Page 205"
