member,organization,program,ein,amount,purpose
Joseph,"Trail Blazer Camps, Inc.",Council District 40,131771421,5000,Funding will be used to assist youth in Council District 40.
Hudson,"Trail Blazer Camps, Inc.",Day Camp - Council District 35,131771421,8000,To support day camp youth programming in Council District 35.
Hudson,"Trans Formative Schools, Inc.","""Afterschool Program & Organizing - Council District 35 """,921285371,10000,Funding for the Trans formative Schools Afterschool Program to provide culturally competent and informed programming for TGNCNBI youth in Brooklyn.
Schulman,"Tulsi Mandir, Inc.",Youth Summer Camp,203734683,5000,Funds to support expenses for annual summer camp for local children and weekly food distribution.
Mealy,"TWW, Inc.",,113634316,15000,Funds will support youth programming and administrative costs.
Holden,"Unique People Services, Inc.","Physical, Occupational & Speech Therapy Programs - Council District 30",133636555,5000,"Funds to be used to support physical, occupational and speech therapy programs for youth in Queens."
Williams,"United Black Men of Queens Foundation, Inc.",Jamaica YMCA,112623993,5000,The funds will support the programing at the Jamaica YMCA.
Zhuang,"United Military Veterans of Kings County, Inc.",,453759477,5000,"Funds will be used help defray the cost to local high schools to participate in the parade, to host a memorial service to remember all those who died in selfless service to our country."
Brannan,"United Military Veterans of Kings County, Inc.",Brooklyn Memorial Day Parade Youth Programming,453759477,10000,To support participation of youth and school-based groups including ROTC and marching bands in the Brooklyn Memorial Day Parade. Page 186 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Hanks,"Unity Games, Inc.",Annual Unity Games,202104637,5000,Funding will support the annual Unity Games event.
Rivera,"University Settlement Society of New York, Inc.",Beacon Soccer Program,135562374,10000,Funds will support the Beacon Soccer Program.
De La Rosa,"Uplift NYC, Inc.",Council District 10,465401925,8000,To support Uplift Youth programming in Council District 10.
Menin,"Upper Midtown Chabad Lubavitch, Inc.",Council District 5,203049366,2500,Funds will be used to support children’s parades.
De La Rosa,"Uptown Paddling, Inc.",Youth Kayaking - Northern Manhattan,832429862,5000,"Funds will be used for equipment, materials and services to support on-the-water events for youth in Council District 10."
Sanchez,"Uptown Soccer, Inc.",Public School 091X Bronx (10X091),453856721,20000,To support soccer programming at Public School 091X Bronx (10X091).
Abreu,"Uptown Soccer, Inc.",Soccer Summer Camp & Afterschool Programs - Council District 7,453856721,5000,Funding to support the Uptown Soccer Summer Camp and Afterschool Initiative in Council District 7.
De La Rosa,"Uptown Soccer, Inc.",Summer Camp & After School Training - Council District 10,453856721,10000,"Funding is to support youth soccer programs in Northern Manhattan. These programs include a free summer camp, free drop in after school trainings, competitive team play opportunities and in-school training."
Salaam,"Urban Assembly, Inc., The",,110332039,5000,"To support social-emotional learning and career pathways programs at schools in Council District 9, benefiting students, educators, and families through professional development, coaching, and leadership support."
Joseph,"Urban Assembly, Inc., The",Council District 40,110332039,5000,"Funds to support Resilient Scholars Social-Emotional Learning Program (RSP), Post- Secondary Readiness and Success Program (PRS), and Instructional Quality Program (ISQ)."
Salamanca,"Urban Health Plan, Inc.",Back to School Events - Council District 17,237360305,20000,Funds will be used for community back to school events in Council District 17.
Salamanca,"Urban Health Plan, Inc.",Club TIA - Council District 17,237360305,15000,"Funding to support Club TIA for youth events, activities and programming."
De La Rosa,"Van Cortlandt Titans Youth Football Program, Inc.",Titans Programming - Council District 10,320420611,8000,To support Van Cortland Titans football programming for youth in Council District 10.
Caban,"Variety Boys and Girls Club of Queens, Inc.",After-School Programming,116014770,31000,"Funds will support afterschool and summer camp programming at the Astoria Clubhouse and Council District 22 based schools including PS151, 234Q, PS 70Q, IS 10Q."
Ung,"Victory United, Inc.","Youth Sports, Fitness, Wellness & Mentoring",834456916,5000,Funds to support basketball clinics in Council District 20 that help students learn and develop through mentoring and sports while teaching youth how to develop healthy lifestyle habits.
Rivera,"Vision Urbana, Inc.",Bracetti,133848575,5000,Funds will support youth mentoring program at Bracetti.
Hanks,Wagner College,Holocaust Center Education,135604699,5000,Funding will support the Wagner College Holocaust Center Education program.
Abreu,Washington Heights Jaybie's Sports Academy,Council District 7,550844926,10000,Funding to support Washington Heights Jaybie Sports Academy Inc. programming in Council District 7.
De La Rosa,Washington Heights Jaybie's Sports Academy,Public School 005X Ellen Lurie (06M005),550844926,8000,Funds will be used to support Youth Sports Programming in Council District 10.
De La Rosa,"Washington Heights Tennis Association, Inc.",Junior Tennis Program - Council District 10,133950591,8000,Funds will be used to support Youth Tennis Programming in Council District 10. Page 187 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Caban,"Waterfront Alliance, Inc.",Community Waterfront Education & Recreational Programming - Council District 22,134355067,5000,Funding to support STEM-based curricula focused on the ecologically rich and socially vibrant New York-New Jersey Harbor Estuary for Council District 22 youth.
Brewer,"Wellness in the Schools, Inc.",Coach for Kids,251919494,5000,Funds will support Coach for Kids programming and services in Council District 6.
Salaam,Wendy Hilliard Foundation,Community Gymnastics Program,133879321,7500,"To strengthen the Community Gymnastics Program by providing sports instruction and youth development services, including workshops on healthy living, leadership, nutrition, and self-esteem, in partnership with strategic community organizations."
Abreu,Wendy Hilliard Foundation,Gymnastics Programming - Council District 7,133879321,8000,Funding to support programming and gymnastics instruction in Council District 7.
Williams,"Wesley Parrott Youth Programs, Inc.",Council District 27,112872641,10000,"Funds will be used to operate a mentoring program, college awareness, youth leadership, social, educational, health awareness and life skills program in Council District 27."
Brewer,"West Side Center for Community Life, Inc.",West Side Campaign Against Hunger - Food Access Program,710908184,1500,Funds will be used to support youth access food in Council District 6.
Riley,Wiz Kids Books B4 Basketball,Youth Wellness - Council District 12,462968939,10000,Funds to be used to operate the Wiz Kids Youth Leadership & Recreational Program in Council District 12.
Lee,Women for Afghan Women,Council District 23,020539734,5000,Funds will be used to support Youth programs and services.
Ung,Women for Afghan Women,Youth Program - New York Community Center,020539734,6500,Funds will be used to support youth programming at the New York Community Center.
Caban,"Women In Need, Inc.",Specialization of Children's Services - Council District 22,133164477,5000,Funds will support services for children and youth experiencing homelessness in Council District 22.
Ayala,"Women In Need, Inc.",Youth Services - Council District 8,133164477,5000,To support specialization of Win’s on-site Children and Youth Services to meet the unique needs of children and youth experiencing homelessness.
Marte,"Working in Support of Education, Inc.",Financial Literacy Certification Program - Council District 1,134024627,5000,Funds will be used to support the continuation of the W!SE Financial Literacy Certification Program at schools within Council District 1.
Banks,"Yelverton Kreations, Inc.",Mentorship: To Help our Youth Grow - Council District 42,854233876,5000,"Funds to support health, entertainment, and creative arts programming for youth in Council District 42."
Brannan,Yemeni American Merchants Association,College & Career Readiness Program - Council District 47,823539502,5500,To support college and career readiness training and programming for youth in Council District 47.
Vernikov,Yeshiva Ateres Tzvi,,113409953,6750,"Funding will be used for afterschool activities, workshops and community service projects."
Felder,"Yeshivath Kehilath Yakov, Inc.",,116003354,25000,Funds will be used to provide remedial education and recreational activities for children after school.
Osse,"Young Airmans Association, The",,832005292,20000,Funding for their youth aviation programming for youth in Council District 36.
Louis,"Young Airmans Association, The",United Youth Aviators Summer Camp,832005292,5000,Funds will support the United Youth Aviators Summer Camp. Page 188 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Gennaro,Young Israel of Jamaica Estates,,112518593,15000,"Funding to support children, teens and collegiate with social, recreational and educational programs. Lectures classes will also be provided to the community."
Carr,Young Israel of Staten Island,,132618386,15000,Funds will be used to support recreational and sports activities.
Powers,Young Men's and Young Women's Hebrew Association,,131624229,10000,Funding will support free educational and community outreach programs.
Menin,Young Men's and Young Women's Hebrew Association,92Y - Humanities & Arts Education Programming,131624229,10000,"Funds will support 92Y’s Humanities and Arts education programming for New York City public schools, including the virtual Young Leaders Series, and the Teen Producers program."
Hanif,Young Men's Christian Association of Greater New York,,131624228,5000,"To support teen programming at the YMCA including leadership development, civic engagement, and recreational activities."
Osse,Young Men's Christian Association of Greater New York,Bedford-Stuyvesant YMCA,131624228,5000,Funding will be used to support the Bedford-Stuyvesant YMCA's Teen Programming.
Hanks,Young Men's Christian Association of Greater New York,Broadway YMCA - Teen Programming,131624228,5000,Funding will support teen programming at the Broadway YMCA.
Farias,Young Men's Christian Association of Greater New York,Castle Hill YMCA -Teen Programming - Council District 18,131624228,15000,Funding to support teen programming at the Castle Hill YMCA in Council District 18.
Lee,Young Men's Christian Association of Greater New York,Council District 23,131624228,10000,Funds will be used to support teen programming in Council District 23.
Joseph,Young Men's Christian Association of Greater New York,Council District 40,131624228,5000,"Funding will be used to provide and support teen programming at the YMCA, including teen from Council District 40."
Restler,Young Men's Christian Association of Greater New York,Dodge YMCA - Public School 307K Daniel Hale Williams (13K307),131624228,5000,To support after school program at Public School 307K (13K307).
Louis,Young Men's Christian Association of Greater New York,Flatbush YMCA,131624228,10000,Funs will support Flatbush YMCA Youth Programming.
Ung,Young Men's Christian Association of Greater New York,Flushing YMCA: Teen Programming,131624228,28500,"To support the YMCA's teen programs, including leadership development, civic engagement and recreational activities."
Salaam,Young Men's Christian Association of Greater New York,Harlem YMCA,131624228,10000,"Funding will support teen programming at the Harlem YMCA, providing emotional support, leadership development, and recreational activities."
Williams,Young Men's Christian Association of Greater New York,Jamaica,131624228,10000,"Funding will support Youth programming at the YMCA, Jamaica NY."
Adams,Young Men's Christian Association of Greater New York,Jamaica YMCA,131624228,10000,Funds will support youth programming at the Jamaica Y.
Menin,Young Men's Christian Association of Greater New York,Julia Richman Educational Complex - Rowe Scholars,131624228,5000,"To partner with schools in the Julia Richman Educational Complex (JREC) to deliver Rowe Scholars, a college access and career development program that focuses on the academic, social, emotional, and professional growth of each of its members."
Carr,Young Men's Christian Association of Greater New York,Little Steps,131624228,10000,Funds will be used to support Little Steps at the YMCA Counseling Service. Page 189 Appendix C: Youth Discretionary Council Member Legal Name of Organization - Program Name Tax ID Amount Purpose of Funds
Won,Young Men's Christian Association of Greater New York,Long Island City YMCA - Teen Programming,131624228,14000,Funding to support youth programming and activities at the YMCA Long Island City.
Nurse,Young Men's Christian Association of Greater New York,North Brooklyn YMCA - Teen Programming,131624228,20000,"Funds will support teen programming including leadership development, civic engagement, and recreational activities."
Riley,Young Men's Christian Association of Greater New York,North East Bronx YMCA - Teen Programming,131624228,25000,To provide teen programming for the North East Bronx YMCA.
Restler,Young Men's Christian Association of Greater New York,Teen Programming - Greenpoint YMCA,131624228,5000,To support teen programming at the Greenpoint YMCA center.
Powers,Young Men's Christian Association of Greater New York,Vanderbilt YMCA - Youth Programming,131624228,6000,Funding will be used to provide and support teen programming at the Vanderbilt YMCA.
Brooks-Powers,Young Men's Christian Association of Greater New York,Water Safety - Public School 183Q (27Q183),131624228,10000,Funding to support swim instruction and water safety skills in the Rockaways for students at Public School 183Q in Council District 31.
Brewer,Young Men's Christian Association of Greater New York,West Side YMCA - Teen Programming,131624228,5000,Funds will be used to support teen programming and services.
Farias,Young Minds In Motion,Council District 18,472686128,10000,Funding to support the Youth Empowerment Program in Council District 18.
Louis,"Young New Yorkers, Inc.",Youth Leadership and Empowerment Programs - Council District 45.,811465388,5000,Funds will support Youth Leadership and Empowerment Programs in Council District 45.
De La Rosa,"Young People's Chorus of New York City, Inc.",Council District 10,113372980,5000,Funds will be used to support YPC Youth Choir and Music Programming in Council District 10.
Brewer,"Young People's Chorus of New York City, Inc.",Music Education & Performance Programs,113372980,5000,Funds will be used to support in - and - after school music education and performance programs.
Ayala,"Youth Action Programs and Homes, Inc.",YouthBuild Program - Council District 8,133203701,5000,Funding to support the YouthBuild program including operational expenses and staff support.
Farias,"Youth Ministries for Peace and Justice, Inc.",Council District 18,134006535,21500,Funding to support youth and family services in Council District 18.
Morano,"Zimmer Club Youth Conservation Program of Staten Island, Inc.",,352262561,5000,Funding will support youth conservation programs.
Williams,"ZMI Foundation, Inc.",After School & Summer Camp - Council District 27,455537211,8500,"Funding will support After School and Summer Camp programs including homework assistance, educational enrichment, and Martial Arts in Council District 27. Page 190"
