resolution,page,row,column,raw_text,confidence,flag,crop
7,53,5,ein,13-2655001,0.638,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p053-row05-ein.png
7,59,0,organization,Upper Manhattan Council Assisting Neighbors,0.523,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p059-row00-organization.png
7,59,0,amount,"($11,637.00)",0.498,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p059-row00-amount.png
7,59,0,ua,009,1.0,ocr:cellspan,data/fy09/transparency-resolutions/review-crops/r07-p059-row00-ua.png
7,59,1,amount,"($19,200.28)",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p059-row01-amount.png
7,59,1,organization,Bronx Heights Neighborhood Community Corporation,0.717,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p059-row01-organization.png
7,59,1,ein,13-2883903,0.692,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p059-row01-ein.png
7,59,2,organization,"Community League of the Heights, Inc.",0.711,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p059-row02-organization.png
7,59,2,ein,13-2564241,0.771,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p059-row02-ein.png
7,59,3,amount,"$19,200.28",0.725,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p059-row03-amount.png
7,59,3,amount,"$19,200.28",0.725,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p059-row03-amount.png
7,63,0,organization,"Bronx Community Pride Center, Inc.",0.577,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row00-organization.png
7,63,0,agency,DOHMH,0.693,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row00-agency.png
7,63,0,status,Application Not Rec'd by] Deadline,0.544,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row00-status.png
7,63,1,amount,"$36,369.11",0.998,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row01-amount.png
7,63,1,organization,"New York Harm Reduction Educators, inc.",0.777,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row01-organization.png
7,63,1,ein,13-3678499,0.764,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row01-ein.png
7,63,2,amount,"$36,369.14",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row02-amount.png
7,63,2,status,Application Not Rec'd by Deadline,0.461,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row02-status.png
7,63,3,amount,"$36,369.14",0.987,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row03-amount.png
7,63,3,organization,"Bronx Addiction Services Integrated Concepts Systems, Inc. (BASICS)",0.545,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row03-organization.png
7,63,4,amount,"$36,369.14",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row04-amount.png
7,63,5,amount,"$36,369. 14",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row05-amount.png
7,63,5,member,Bronx,0.735,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row05-member.png
7,63,6,amount,"$36,369.14",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row06-amount.png
7,63,6,ein,11-2412205,0.784,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row06-ein.png
7,63,7,amount,"$36,369.14",0.757,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row07-amount.png
7,63,7,ein,11-3344389,0.699,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row07-ein.png
7,63,7,amount,"$36,369.14",0.757,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row07-amount.png
7,63,8,amount,"$36,369.14",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row08-amount.png
7,63,9,amount,"$36,369.14",0.997,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row09-amount.png
7,63,9,organization,Housing Works Health Services II,0.756,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row09-organization.png
7,63,9,status,Application Not Rec'd by Deadline,0.678,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row09-status.png
7,63,10,amount,"$36,369.14",0.998,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row10-amount.png
7,63,10,ein,33-1007278,0.768,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row10-ein.png
7,63,10,agency,DOHMH,0.569,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row10-agency.png
7,63,11,amount,"$36,369.1 .14",0.742,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row11-amount.png
7,63,11,member,Brooklyn,0.586,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row11-member.png
7,63,11,agency,DOHMH,0.371,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row11-agency.png
7,63,11,amount,"$36,369.1 .14",0.742,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row11-amount.png
7,63,12,amount,"$36,369. 14",0.633,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row12-amount.png
7,63,12,organization,"Discipleship Outreach Ministries, Inc. (Turning Point)",0.686,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row12-organization.png
7,63,12,amount,"$36,369. 14",0.633,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row12-amount.png
7,63,13,amount,"$36,369.14",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row13-amount.png
7,63,13,member,Brooklyn,0.651,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row13-member.png
7,63,14,amount,"$25,888.10",0.998,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row14-amount.png
7,63,14,organization,"Life Force: Women Fighting AIDS, Inc.",0.784,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row14-organization.png
7,63,15,amount,"$25,888.10",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row15-amount.png
7,63,15,organization,"Haitian Centers Council, Inc.",0.567,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row15-organization.png
7,63,17,status,Approved,0.697,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row17-status.png
7,63,18,member,Manhattan,0.651,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row18-member.png
7,63,18,organization,"Gay Men's Health Crisis, Inc.",0.725,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row18-organization.png
7,63,18,agency,DOHMH,0.468,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row18-agency.png
7,63,18,amount,"$48,540.00",0.754,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row18-amount.png
7,63,19,amount,"$36,369.14",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row19-amount.png
7,63,19,agency,DOHMH,0.544,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row19-agency.png
7,63,20,amount,"$36,369.14",0.995,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row20-amount.png
7,63,21,amount,"$36,369.14",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row21-amount.png
7,63,21,status,Application Not Rec'di by Deadline,0.509,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row21-status.png
7,63,22,amount,"$36,369.14",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row22-amount.png
7,63,22,organization,African Services Committee,0.539,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row22-organization.png
7,63,22,ein,13-3749744,0.499,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row22-ein.png
7,63,23,amount,"$36,369.14",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row23-amount.png
7,63,23,agency,DOHMH!,0.376,ocr:agency,data/fy09/transparency-resolutions/review-crops/r07-p063-row23-agency.png
7,63,23,organization,"Community Healthcare Network, Inc.",0.749,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row23-organization.png
7,63,23,agency,DOHMH!,0.376,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row23-agency.png
7,63,24,amount,"$36,369.14",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row24-amount.png
7,63,24,organization,"Asian & Pacific Islander Coalition on HIVIAIDS, Inc.",0.608,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row24-organization.png
7,63,24,agency,DOHMH,0.73,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row24-agency.png
7,63,25,amount,"$33,860.96",0.938,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row25-amount.png
7,63,25,agency,DOHMHI,0.367,ocr:agency,data/fy09/transparency-resolutions/review-crops/r07-p063-row25-agency.png
7,63,25,organization,"Latino Commision on AIDS, Inc.",0.732,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row25-organization.png
7,63,25,ein,13-3629466,0.706,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row25-ein.png
7,63,25,agency,DOHMHI,0.367,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row25-agency.png
7,63,26,amount,"$36,369.14",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row26-amount.png
7,63,26,agency,DOHMH:,0.454,ocr:agency,data/fy09/transparency-resolutions/review-crops/r07-p063-row26-agency.png
7,63,26,agency,DOHMH:,0.454,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row26-agency.png
7,63,27,amount,"$36,369. 14",0.905,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row27-amount.png
7,63,28,amount,"$36,369.14",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p063-row28-amount.png
7,63,28,agency,DOHMH:,0.463,ocr:agency,data/fy09/transparency-resolutions/review-crops/r07-p063-row28-agency.png
7,63,28,agency,DOHMH:,0.463,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p063-row28-agency.png
7,64,0,amount,"$35,825.11",0.996,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row00-amount.png
7,64,0,organization,"Clergy United for Community Empowerment, Inc.",0.523,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row00-organization.png
7,64,0,agency,DOHMH,0.481,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row00-agency.png
7,64,0,agy_num,816,0.789,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row00-agy_num.png
7,64,0,status,Approved,0.563,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row00-status.png
7,64,1,amount,"$12,933.10",0.998,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row01-amount.png
7,64,2,amount,"$16,180.10",0.997,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row02-amount.png
7,64,3,amount,"$16,072.02",0.998,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row03-amount.png
7,64,3,organization,St. Ann's Corner of Harm Reduction,0.749,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row03-organization.png
7,64,3,agency,DOHMH,0.682,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row03-agency.png
7,64,4,amount,"$16,180.10",0.984,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row04-amount.png
7,64,4,agency,DOHMH,0.482,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row04-agency.png
7,64,5,amount,"$16,175.57",0.999,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row05-amount.png
7,64,5,agency,DOHMH,0.764,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row05-agency.png
7,64,6,amount,"$16,150.98",0.986,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row06-amount.png
7,64,6,agency,DOHMH!,0.37,ocr:agency,data/fy09/transparency-resolutions/review-crops/r07-p064-row06-agency.png
7,64,6,agency,DOHMH!,0.37,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row06-agency.png
7,64,7,amount,"$11,131.94",0.984,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row07-amount.png
7,64,7,organization,"La Nueva Esperanza, Inc.",0.654,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row07-organization.png
7,64,8,amount,"$16,180.10",0.979,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row08-amount.png
7,64,8,agency,DOHMHI,0.683,ocr:agency,data/fy09/transparency-resolutions/review-crops/r07-p064-row08-agency.png
7,64,8,organization,"Iris House - A Center For Women Living with HIVIAIDS, Inc.",0.508,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row08-organization.png
7,64,8,agency,DOHMHI,0.683,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row08-agency.png
7,64,9,amount,"$16,180.10",0.984,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row09-amount.png
7,64,9,organization,Gay Men of African Descent (GMAD),0.784,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row09-organization.png
7,64,9,ein,13-3597820,0.68,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row09-ein.png
7,64,9,agency,DOHMH,0.766,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row09-agency.png
7,64,10,amount,"$16,180.10",0.987,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row10-amount.png
7,64,11,amount,"$16,180.10",0.983,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row11-amount.png
7,64,11,status,Application Pending,0.651,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row11-status.png
7,64,12,amount,"$16,180.10",0.931,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row12-amount.png
7,64,12,organization,Voces Latina Corp.,0.685,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row12-organization.png
7,64,13,amount,"$33,864.35",0.986,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p064-row13-amount.png
7,64,13,organization,Community Health Action of Staten Island (formerly SI Aids Taskforce),0.697,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row13-organization.png
7,64,14,agency,DOHMH,0.504,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p064-row14-agency.png
7,66,2,organization,Brooklyn Ballers Sports Youth and Education Corp.,0.56,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row02-organization.png
7,66,2,agency,MISC,0.57,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row02-agency.png
7,66,3,amount,"$29,797.00",0.765,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row03-amount.png
7,66,4,organization,"Casita Maria, Inc.",0.657,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row04-organization.png
7,66,5,ein,11-3559496,0.782,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row05-ein.png
7,66,5,agency,MISC,0.721,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row05-agency.png
7,66,7,amount,"$24,932.02",1.0,ocr:amt,data/fy09/transparency-resolutions/review-crops/r07-p066-row07-amount.png
7,66,8,organization,"East River Development Alliance, Inc.",0.589,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row08-organization.png
7,66,10,agy_num,098,0.621,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row10-agy_num.png
7,66,14,organization,Greenhope Services for Women,0.57,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row14-organization.png
7,66,19,organization,"Mary Mitchell Youth and Family Center, Inc.",0.504,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row19-organization.png
7,66,22,ein,11-2453853,0.651,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row22-ein.png
7,66,24,organization,"South Queens Boys and Girls Club, Inc.",0.761,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row24-organization.png
7,66,25,ein,,1.0,ocr:ein,data/fy09/transparency-resolutions/review-crops/r07-p066-row25-ein.png
7,66,26,agy_num,098,0.661,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row26-agy_num.png
7,66,27,status,Approved,0.773,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row27-status.png
7,66,29,organization,Young Men's Christian Association of Greater New York - Cross Island YMCA,0.765,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row29-organization.png
7,66,29,agency,MISC,0.675,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row29-agency.png
7,66,31,organization,Young Men's Christian Association of Greater New York - West Side YMCA,0.525,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row31-organization.png
7,66,32,ein,13-4006535,0.518,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row32-ein.png
7,66,33,organization,Yusef Iman Memorial Institute,0.723,ocr:lowconf,data/fy09/transparency-resolutions/review-crops/r07-p066-row33-organization.png
