resolution,chart,ein,conduit_organization,conduit_ein,status
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",112290832,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",112290832,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",112290832,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",131562242,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",131562242,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",113373115,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",135562989,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132612592,,,Application Pending
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132987263,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132987263,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",111729398,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",510204121,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",510204121,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",510204121,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",510204121,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",510204121,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",510204121,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",510204121,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",510204121,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",510204121,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",510204121,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132620896,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",135562256,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",135562256,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",135562256,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",135562256,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",135562256,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",135562256,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",135562256,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",135562256,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",135562256,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",135562256,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",112665181,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",112665181,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",112665181,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",112665181,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",112665181,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",112665181,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",112665181,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",132813809,,,Application Pending
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",131623850,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",237348989,,,Cleared
3,"Transportation Operating Costs (continued) - Amount Agy# Status (Council, MOC. EIN Number UIA etc) Organization Agency",237348989,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237348989,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237348989,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237348989,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",131628180,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",131628180,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",131628180,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",132894978,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",132894978,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",132894978,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",132894978,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",132894978,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",132894978,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",132894978,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",132894978,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",132894978,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",112304928,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",112304928,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",237354073,,,Cleared
3,"Transportation Costs Operating (continued) - Agy# MOC, EIN UIA (Council, Organization Number Agency Amount Status etc) *",132618568,,,Cleared
